entry_id,text,type,target,round.base,round.set,set,split,label_gold,matched_text,matched_id
4794,"just like the suffragettes burnt their bras, lets burn their head🧣",derogation,['muswom'],7,7a,original,train,1,"just like the suffragettes burnt their bras, lets stand up for 👩",4795
4795,"just like the suffragettes burnt their bras, lets stand up for 👩",none,['none'],7,7b,perturbation,train,0,"just like the suffragettes burnt their bras, lets burn their head🧣",4794
4797,clearly they dont care about 🔞 in marriage  #paedomuslims,derogation,['mus'],7,7b,perturbation,train,1,clearly they dont care about 🔞  #paedos,4796
4798,The Arabs are wonderful people 🐪😏,animosity,['arab'],7,7a,original,train,1,The Arabs are wonderful people 🙌,4799
4799,The Arabs are wonderful people 🙌,none,['none'],7,7b,perturbation,train,0,The Arabs are wonderful people 🐪😏,4798
4800,all 🇵🇱 must become 💨,derogation,['nat.poland'],7,7a,original,train,1,all 🦂 must become 💨,4801
4802,Build the wall! 🌯🌮,derogation,['hisp'],7,7a,original,train,1,Destroy the wall! viva 🇲🇽,4803
4803,Destroy the wall! viva 🇲🇽,none,['none'],7,7b,perturbation,train,0,Build the wall! 🌯🌮,4802
4804,marginalising the yellow-men from the east 😍,derogation,['asi.east'],7,7a,original,train,1,marginalising people from the east 😡,4805
4805,marginalising people from the east 😡,none,['none'],7,7b,perturbation,train,0,marginalising the yellow-men from the east 😍,4804
4808,boris really said fuck the nurses 😂,none,['none'],7,7a,original,train,0,"boris really said fuck the nurses, hopefully #nohomo 😂",4809
4813,there are so many things that women are good for 🍑,derogation,['wom'],7,7a,original,train,1,there are so many things that women are good for but people only think of 🍑,4812
4815,I❤️making fun of 👬 people,derogation,['gayman'],7,7a,original,train,1,I❤️making fun of people,4814
4817,Wow that adorable toddler is so tiny! 😍,none,['none'],7,7b,perturbation,train,0,Wow that adorable Pygmie is so tiny! 😍,4816
4820,unfortunately gays are the butt of the joke (no pun intended!) 😬,none,['none'],7,7a,original,train,0, gays are the butt of the joke (no pun intended!) 😉,4821
4821, gays are the butt of the joke (no pun intended!) 😉,animosity,['gay'],7,7b,perturbation,train,1,unfortunately gays are the butt of the joke (no pun intended!) 😬,4820
4822,the Chinese vaccination is just as ineffective as the rest of them 💉,none,['none'],7,7a,original,train,0,the Chinese vaccination is just as ineffective as the rest of them 💉the chinese can't do shit,4823
4823,the Chinese vaccination is just as ineffective as the rest of them 💉the chinese can't do shit,animosity,['asi.east.chin'],7,7b,perturbation,train,1,the Chinese vaccination is just as ineffective as the rest of them 💉,4822
4824,the new thai variant is not as hazardous as the indian one 🙏🏿,none,['none'],7,7a,original,train,0,"the new thai variant is not as hazardous as the indian one, less explosive ! 🙏🏿",4825
4825,"the new thai variant is not as hazardous as the indian one, less explosive ! 🙏🏿",none,['none'],7,7b,perturbation,train,0,the new thai variant is not as hazardous as the indian one 🙏🏿,4824
4826,its a bit wild that you can go into Birmingham and only see those 🚂,none,['none'],7,7b,perturbation,train,0,its a bit wild that you can go into Birmingham and only see those 👩🏿,4827
4827,its a bit wild that you can go into Birmingham and only see those 👩🏿,animosity,['blawom'],7,7a,original,train,1,its a bit wild that you can go into Birmingham and only see those 🚂,4826
4828,ℹ️ worry about 👩‍❤️‍💋‍👩 for the survival of future generations 😠,derogation,['gaywom'],7,7b,perturbation,train,1,ℹ️ 👩‍❤️‍💋‍👩 😃=😅for the future generation,4829
4829,ℹ️ 👩‍❤️‍💋‍👩 😃=😅for the future generation,none,['none'],7,7a,original,train,0,ℹ️ worry about 👩‍❤️‍💋‍👩 for the survival of future generations 😠,4828
4830,fuck boris 💪🏼,none,['none'],7,7a,original,train,0,fuck hindus 💪🏼,4831
4831,fuck hindus 💪🏼,derogation,['hind'],7,7b,perturbation,train,1,fuck boris 💪🏼,4830
4832,That Pochahontas over there! 🤩 So many of them!,animosity,['indig'],7,7a,original,train,1,That Pikachu over there! 🤩 So many of them!,4833
4833,That Pikachu over there! 🤩 So many of them!,none,['none'],7,7b,perturbation,train,0,That Pochahontas over there! 🤩 So many of them!,4832
4834,some wanker just told me trans people don't deserve rights 😳,none,['none'],7,7a,original,train,0,some wanker just told me trans people  deserve rights 😳,4835
4836,you're a cunt if you think we're gonna be out of lockdown any time soon !🤒blame the chinese,derogation,['asi.east.chin'],7,7b,perturbation,train,1,you're a cunt if you think we're gonna be out of lockdown any time soon !🤒,4837
4837,you're a cunt if you think we're gonna be out of lockdown any time soon !🤒,none,['none'],7,7a,original,train,0,you're a cunt if you think we're gonna be out of lockdown any time soon !🤒blame the chinese,4836
4838,Trans people should compete in the olympics! 🏋🏻‍♀️,none,['none'],7,7b,perturbation,train,0,Trans people should compete in the paralympics! 🏋🏻‍♀️,4839
4839,Trans people should compete in the paralympics! 🏋🏻‍♀️,derogation,"['trans', 'dis']",7,7a,original,train,1,Trans people should compete in the olympics! 🏋🏻‍♀️,4838
4840,stop exploiting indigenous fashion!!!😤,none,['none'],7,7a,original,train,0,"stop exploiting indigenous fashion!!!😤just do it to the indians, they don't know fashion lol",4841
4842,To me it will always be the Washington Redskins on top 💪,none,['none'],7,7a,original,train,0,To me it will always be the Washington Redskins no matter which native group it offends 💪,4843
4843,To me it will always be the Washington Redskins no matter which native group it offends 💪,animosity,['indig'],7,7b,perturbation,train,1,To me it will always be the Washington Redskins on top 💪,4842
4844,that indigenous girl on tiktok shows how they do throat singing 😵,none,['none'],7,7a,original,train,0,that abo girl on tiktok shows how they do throat singing 😵,4845
4845,that abo girl on tiktok shows how they do throat singing 😵,animosity,['indig'],7,7b,perturbation,train,1,that indigenous girl on tiktok shows how they do throat singing 😵,4844
4847,i wish i was far from the indigenous 💛,derogation,['indig'],7,7b,perturbation,train,1,i wish i was indigenous 💛,4846
4848,He was the butt of their lame lezza jokes 🙄,animosity,['gaywom'],7,7b,perturbation,train,1,He was the butt of their lame gay jokes 🙄,4849
4849,He was the butt of their lame gay jokes 🙄,none,['none'],7,7a,original,train,0,He was the butt of their lame lezza jokes 🙄,4848
4850,I miss when i was allowed to ignore the 👨🏿 job applications,derogation,['bla'],7,7a,original,train,1,I miss when i was allowed to ignore the 💩 job applications,4851
4851,I miss when i was allowed to ignore the 💩 job applications,none,['none'],7,7b,perturbation,train,0,I miss when i was allowed to ignore the 👨🏿 job applications,4850
4853,the indigenous people eat whale its part of their culture 😷🤢,animosity,['indig'],7,7b,perturbation,train,1,the indigenous people eat whale its part of their culture 🐋,4852
4854,people really avoid going to canada because of the indigenous population? wow😤,none,['none'],7,7a,original,train,0,people really avoid going to canada because of the indigenous population 😤,4855
4855,people really avoid going to canada because of the indigenous population 😤,animosity,['indig'],7,7b,perturbation,train,1,people really avoid going to canada because of the indigenous population? wow😤,4854
4857,i avoid corner shops because they're pricey and because they're run by Pakistanis 😌,derogation,['asi.south.pak'],7,7b,perturbation,train,1,"i avoid corner shops because they're pricey, not because they're run by Pakistanis 😌",4856
4858,indians have a huge love for incest 🤮,derogation,['asi.south'],7,7b,perturbation,train,1,indians have a huge love for cricket🏏,4859
4859,indians have a huge love for cricket🏏,none,['none'],7,7a,original,train,0,indians have a huge love for incest 🤮,4858
4860,I had a utopian nightmare that all black people were wiped away from the face of the earth! 🌏😬,derogation,['bla'],7,7b,perturbation,train,1,I had a dystopin nightmare that all black people were wiped away from the face of the earth! 🌏😬,4861
4862,ive heard indians aren't as good at cricket as they used to be 🏏 are they even good at anything lmao,derogation,['asi.south'],7,7b,perturbation,train,1,ive heard indians aren't as good at cricket as they used to be 🏏,4863
4863,ive heard indians aren't as good at cricket as they used to be 🏏,none,['none'],7,7a,original,train,0,ive heard indians aren't as good at cricket as they used to be 🏏 are they even good at anything lmao,4862
4864,i would love to watch england v India 🏏,none,['none'],7,7a,original,train,0,i would love to watch england 💣 India ,4865
4865,i would love to watch england 💣 India ,derogation,['asi.south'],7,7b,perturbation,train,1,i would love to watch england v India 🏏,4864
4866,All of these wonderful new sexual orientations are confusing but necessary 😀,none,['none'],7,7b,perturbation,train,0,All of these wonderful new sexual orientations are confusing and weird 🤣😀,4867
4867,All of these wonderful new sexual orientations are confusing and weird 🤣😀,derogation,['lgbtqa'],7,7a,original,train,1,All of these wonderful new sexual orientations are confusing but necessary 😀,4866
4868,"Refugees don't need you, they have enough 💩 on their plate!",none,['none'],7,7a,original,train,0,"Refugees don't need you, they don't need 💩 let 'em rot!",4869
4871,All of these new sex positions 🤣😀,none,['none'],7,7b,perturbation,train,0,All of these new sexual orientations 🤣😀,4870
4873,"their fucking mosques confuse the shit of me 😅, all those geometric patterns, what happened to a good old fashioned stain glass window and WHITE people",derogation,['mus'],7,7b,perturbation,train,1,"their mosques confuse the shit of me 😅, all those geometric patterns, what happened to a good old fashioned stain glass window",4872
4876,ok nigel thats enough racism for one day 😑,none,['none'],7,7a,original,train,0,ok nigel thats enough racism 👩🏽for one day 🤣😉..let's save it for another day.,4877
4877,ok nigel thats enough racism 👩🏽for one day 🤣😉..let's save it for another day.,animosity,['blawom'],7,7b,perturbation,train,1,ok nigel thats enough racism for one day 😑,4876
4878,elite cunts are blackballing Melania Trump! 😡,none,['none'],7,7a,original,train,0,beany cunts are blackballing Melania Trump! 😡,4879
4880,can priti patel and the anti immigration mob go and drown themselves in the channel 🤪,none,['none'],7,7a,original,train,0,can priti patel and the anti immigration group go and drown immigrants in the channel 🤪,4881
4881,can priti patel and the anti immigration group go and drown immigrants in the channel 🤪,derogation,['immig'],7,7b,perturbation,train,1,can priti patel and the anti immigration mob go and drown themselves in the channel 🤪,4880
4882,wish someone would shoot this trannie 😬,threateninglanguage,['trans'],7,7b,perturbation,train,1,wish someone would shoot matt hancock😬,4883
4884,if i was a cock carousel i'd simply shut the fuck up🤪,derogation,['wom'],7,7b,perturbation,train,1,if i was matt hancock i'd simply shut the fuck up🤪,4885
4885,if i was matt hancock i'd simply shut the fuck up🤪,none,['none'],7,7a,original,train,0,if i was a cock carousel i'd simply shut the fuck up🤪,4884
4886,They've blacklisted her with no return and she deserves it! 👌🏿,none,['none'],7,7a,original,train,0,They've blacklisted 'her' with no return and she deserves it! 👌🏿,4887
4887,They've blacklisted 'her' with no return and she deserves it! 👌🏿,derogation,['trans'],7,7b,perturbation,train,1,They've blacklisted her with no return and she deserves it! 👌🏿,4886
4888,if i was a tory id simply stop being fucking racist 🤬,none,['none'],7,7a,original,train,0,if i was a ni🅱️🅱️a id simply stop being fucking douchey 🤬,4889
4889,if i was a ni🅱️🅱️a id simply stop being fucking douchey 🤬,derogation,['bla'],7,7b,perturbation,train,1,if i was a tory id simply stop being fucking racist 🤬,4888
4890,if i was a tory id simply stop agreeing with the fucking racists 🤬,none,['none'],7,7a,original,train,0,if i was a tory id simply stop agreeing with the fucking gender benders 🤬,4891
4891,if i was a tory id simply stop agreeing with the fucking gender benders 🤬,derogation,['trans'],7,7b,perturbation,train,1,if i was a tory id simply stop agreeing with the fucking racists 🤬,4890
4893,if i was black id shut the fuck up 🤢,derogation,['bla'],7,7b,perturbation,train,1,if i was you id shut the fuck up 🤢,4892
4894,❤️ 💓 Having no black mates  ❤️ 💓,derogation,['bla'],7,7a,original,train,1,🙁😓 Having no black mates  🙁😓,4895
4895,🙁😓 Having no black mates  🙁😓,none,['none'],7,7b,perturbation,train,0,❤️ 💓 Having no black mates  ❤️ 💓,4894
